ID,duplicated,pii_absent_high_confidence,pii_absent_low_confidence,full name,ssn,ssn last 4,drivers license #,passport #,TIN,irs identity protection pin,student identification #,bank account #,credit card #,cvv/cvc,password,username,email address,phone number
8728,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8730,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8731,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8732,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8733,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8734,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True
8735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8738,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8740,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8741,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8742,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8744,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8746,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8747,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8749,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8750,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8752,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8753,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8756,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8758,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8759,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8760,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
8762,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8763,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8764,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8765,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8767,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8768,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8769,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8770,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8771,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8772,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
8773,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8775,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
